Object Type,Item ARK,Parent ARK,File Name,Title,AltTitle.other,Visibility,Item Sequence,Archival Collection Title,Date.created,Date.normalized,Contents note,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.subject,Name.artist,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.rightsHolderContact,Description.fundingNote,Statement of Responsibility,Program,Subject geographic,Subject temporal,Subject,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z1zp8gwz,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0011.tif,Fernando Valenzuela Espinoza /20 años/ Pasará al Consejo de Guerra,Fernando Valenzuela Espinoza / 20 years old / Will be sent to the Military Court,open,,Colección Afiches Antonio Kadima,1982,1982,,"SPANISH: Afiche que denuncia que el joven Fernando Valenzuela pasará al Consejo de Guerra en el contexto de la campaña ""Por la vida de Fernando Valenzuela"", organizada por la Agrupación de Familiares de Presos Políticos.<br>ENGLISH:Poster that denounces that the young Fernando Valenzuela will be sent to the Consejo de Guerra (Military Court) in the context of the campaign ""For the life of Fernando Valenzuela"", organised by the Agrupación de Familiares de Presos Políticos (Association of Relatives of Political Prisoners).",36.5 x 25.6 cm,1 poster,Blanco y negro; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),"Valenzuela Espinoza, Fernando |~|Agrupación de Familiares de Presos Políticos|~|Consejo de Guerra",Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,AFPP (Agrupación de Familiares de los Presos Políticos - Association of Relatives of Political Prisoners) commissioned Antonio Kadima to make a poster pleading to save Fernando Valenzuela's life,Modern Endangered Archives Program,Chile,Dictadura Chile (1973 - 1990),Presos Políticos,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp8gwz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp8gwz/manifest
Work,ark:/21198/z1tx7r5n,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0012.tif,Contra el rector militar estudiantes a parar,"Against the military rector, students to strike",open,,Colección Afiches Antonio Kadima,1984,1984,,SPANISH: Afiche que llama a los estudiantes a unirse al Paro Nacional del 30 de octubre.<br>ENGLISH:Poster that calls for students to join the National Strike on October 30th.,36.3 x 26 cm,1 poster,Blanco y negro; Off set; Kraft,posters,spa,,Taller de Gráfica (Graphic Design Workshop),UNED (no sale el significado),Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,UNED (Unión Nacional de Estudiantes Democráticos - National Union of Democratic Students) commissioned Antonio Kadima to make a poster for the Students National Strike,Modern Endangered Archives Program,Chile,Dictadura Chile (1973 - 1990),Movimiento Estudiantil,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx7r5n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx7r5n/manifest
Work,ark:/21198/z1q85pvj,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0013.tif,1° Festival Juvenil por la Cultura de la Vida,1st Youth Festival for the Culture of Life,open,,Colección Afiches Antonio Kadima,1980 - 1989,1980/1989,,SPANISH: Afiche que promociona el Primer Festival Juvenil por la Cultura de la Vida<br>ENGLISH:Poster that promotes the First Youth Festival for the Culture of Life,35 x 24.7 cm,1 poster,Verde; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),Parroquia Jesús Obrero|~|Capilla Padre Hurtado,Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,Capilla Padre Hurtado (Padre Hurtado Chapel) commissioned Antonio Kadima to make a poster for their festival,Modern Endangered Archives Program,"Parroquia Jesús Obrero (Santiago, Chile)|~|Chile",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q85pvj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q85pvj/manifest
Work,ark:/21198/z1kh4z3s,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0014.tif,Grupo Agua Clara,Agua Clara Band|~|Floklore de Nuestro Tiempo,open,,Colección Afiches Antonio Kadima,1983,1983,,SPANISH: Afiche que promociona al grupo musical chileno Agua Clara<br>ENGLISH:Poster that promotes the Chilean musical band Agua Clara,36.5 x 25.4 cm,1 poster,Blanco y negro; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),Agua Clara,Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,Agua Clara band commissioned Antonio Kadima to make a poster for them,Modern Endangered Archives Program,Chile,,Música,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh4z3s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh4z3s/manifest
Work,ark:/21198/z1fr46dw,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0015.tif,Por el derecho a caminar libremente por las calles,For the right to walk the streets freely|~|Patricia Torres,open,,Colección Afiches Antonio Kadima,1980 - 1989,1980/1989,,"SPANISH: Afiche que denuncia la persecución politica a la Presidenta del Centro de Estudiantes de Ciencias Humanas de la Universidad de Chile, Patricia Torres.<br>ENGLISH:Poster that denounces the political persecution of the President of the Centro de Estudiantes de Ciencias Humanas de la Universidad de Chile (Human Sciences Student Centre of the University de Chile), Patricia Torres.",36.2 x 25.2 cm,1 poster,Blanco y negro; Off set; Hilado verde,posters,spa,,Taller de Gráfica (Graphic Design Workshop),"Torres, Patricia |~|Centro de Estudiantes de Ciencias Humanas|~|Universidad de Chile",Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,"Centro de Alumnos de la Facultad de Ciencias Humanas (Student Centre of the Faculty of Human Sciences) commissioned Antonio Kadima to make a poster for its detained president, Patricia Torres",Modern Endangered Archives Program,Chile,Dictadura Chile (1973 - 1990),Movimiento Estudiantil,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr46dw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr46dw/manifest
Work,ark:/21198/z1b03fpg,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0016.tif,Cuando estuve preso ¿Me fuiste a visitar?,"When I was in prison, did you visit me?",open,,Colección Afiches Antonio Kadima,1983,1983,,"SPANISH: Afiche que promueve la conciencia sobre la prisión política en Chile dentro de la campaña solidaria ""Visitas en Navidad"", organizada por la Agrupación de Familiares de Presos Políticos.<br>ENGLISH:Poster that promotes awareness of the political imprisonment in Chile as part of the solidarity campaign ""Visits at Christmas"", organised by the Agrupación de Familiares de Presos Políticos (Association of Relatives of Political Prisoners).",34.9 x 24.7 cm,1 poster,Blanco y negro; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),Agrupación de Familiares de Presos Políticos (AFPP),Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,AFPP (Agrupación de Familiares de los Presos Políticos - Association of Relatives of Political Prisoners) commissioned Antonio Kadima to make a poster for their campaign,Modern Endangered Archives Program,Chile,Dictadura Chile (1973 - 1990),Presos Políticos,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b03fpg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b03fpg/manifest
Work,ark:/21198/z1672q12,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0017.tif,Los trabajadores de ascensores celebran el 1° de mayo,Elevator workers celebrate May 1st,open,,Colección Afiches Antonio Kadima,1982,1982,,SPANISH: Afiche que convoca a los trabajadores de ascensores a conmemorar el Día Internacional del Trabajador en 1982.<br>ENGLISH:Poster calling for elevator workers to commemorate International Workers' Day in 1982.,35.6 x 24.8 cm,1 poster,Blanco y negro; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),Asociación Nacional de Empleados Fiscales (ANEF)|~|Sindicato N° 2,Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,Sindicato Nº2 - trabajadores de ascensores (Union No. 2 - elevator workers) commissioned Antonio Kadima to make their May 1st poster,Modern Endangered Archives Program,"Local de la Asociación Nacional de Empleados Fiscales (ANEF) (Santiago, Chile)|~|Chile",Dictadura Chile (1973 - 1990),Día Internacional del Trabajo|~|Derechos Laborales,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1672q12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1672q12/manifest
Work,ark:/21198/z12g1z7f,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0018.tif,Grupo Aymara,Aymara Band|~|Un pueblo llamado Latinoamérica,open,,Colección Afiches Antonio Kadima,1982,1982,,"SPANISH: Afiche que promociona el evento “Un Pueblo llamado Latinoamérica” del Grupo Aymara con Soledad de Los Reyes realizado el sábado 19 de junio a las 21.30 horas.<br>ENGLISH:Poster that promotes the event ""A Nation Called Latin America"" ​​by the Grupo Aymara with Soledad de Los Reyes held on Saturday June 19th at 9:30 pm.",36.5 x 25 cm,1 poster,Blanco y negro; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),"Victoria Eugenia Reyes [Soledad de Los Reyes] (x – 2014)|~|Grupo Aymara|~|Sello Cardenal|~|Sepúlveda, Sergio |~|Garrido, Sergio",Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,Record label Cardenal commissioned Antonio Kadima to make a poster for a concert by Aymara band,Modern Endangered Archives Program,"Café ULM (Santiago, Chile)|~|Chile",Dictadura Chile (1973 - 1990),Música,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g1z7f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g1z7f/manifest
Work,ark:/21198/z1xq1fqp,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0019.tif,Taller 99 Ayer y Hoy,Workshop 99 Yesterday and Today,open,,Colección Afiches Antonio Kadima,1986,1986,,"SPANISH: Afiche que promociona la reinauguración del Taller 99 el 23 de agosto de 1986.<br>ENGLISH:Poster that promotes the reopening of Taller 99 (Workshop 99) on August 23th, 1986.",36.5 x 25.5 cm,1 poster,Blanco y negro; Off set; Kraft,posters,spa,,Taller de Gráfica (Graphic Design Workshop),Taller 99,Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,Galeria del Cerro commissioned Antonio Kadima to make a poster for Taller 99's exhibition,Modern Endangered Archives Program,"Galería del Cerro (Santiago, Chile)|~|Chile",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xq1fqp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xq1fqp/manifest
Work,ark:/21198/z1t19dfw,ark:/21198/z1cz7hzc,Masters/MEAP/MEAPcct/images/cl_tallersol_cac_0020.tif,Cursos Preuniversitarios en Música y Teatro,Pre-University Courses in Music and Theatre,open,,Colección Afiches Antonio Kadima,1980,1980,,SPANISH: Afiche que promociona cursos preuniversitarios para preparar a estudiantes en los exámenes de admisión a las universidades chilenas en Música y Teatro<br>ENGLISH:Poster that promotes pre-university courses to prepare students for entrance exams for Chilean universities in Music and Theatre.,36 x 24.7 cm,1 poster,Blanco y negro; Off set; Hilado 4,posters,spa,,Taller de Gráfica (Graphic Design Workshop),,Antonio Kadima,Tallersol,still image,copyrighted,unpublished,antonio.kadima@gmail.com,Digitization for the Centro Cultural Tallersol (Chile) collection was sponsored by the Modern Endangered Archives Program with funding from Arcadia.,Taller 666 commissioned Antonio Kadima to make a poster promoting its courses,Modern Endangered Archives Program,"Taller 666 (Santiago, Chile)|~|Chile",Dictadura Chile (1973 - 1990),Música|~|Teatro,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t19dfw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t19dfw/manifest
